arduino_timestamp,system_timestamp,steering_normalized,throttle_normalized,steering_raw_us,throttle_raw_us,steering_period_us,throttle_period_us
33,1759851927.330951,0.0,0.0,1492,0,0,0
66,1759851927.3312523,0.0779,0.0,1500,0,21328,0
99,1759851927.3315392,0.0712,0.0,1496,0,21324,0
132,1759851927.3318512,0.0784,0.0,1500,0,21324,0
165,1759851927.332145,0.0779,0.0,1500,0,21328,0
198,1759851927.3324373,0.0784,0.0,1500,0,21324,0
231,1759851927.332729,0.0784,0.0,1500,0,21324,0
264,1759851927.3330247,0.0779,0.0,1500,0,21328,0
297,1759851927.3333166,0.0702,0.0,1496,0,21332,0
330,1759851927.3336089,0.0707,0.0,1496,0,21328,0
363,1759851927.3339958,0.0779,0.0,1500,0,21328,0
396,1759851927.3342896,0.0707,0.0,1496,0,21328,0
429,1759851927.3345807,0.0779,0.0,1500,0,21328,0
462,1759851927.3348749,0.0784,0.0,1500,0,21324,0
495,1759851927.3351712,0.0779,0.0,1500,0,21328,0
528,1759851927.3354645,0.0784,0.0,1500,0,21324,0
561,1759851927.3357573,0.0779,0.0,1500,0,21328,0
594,1759851927.3360698,0.0707,0.0,1496,0,21328,0
627,1759851927.3363626,0.0784,0.0,1500,0,21324,0
660,1759851927.3366585,0.0779,0.0,1500,0,21328,0
693,1759851927.3369513,0.0779,0.0,1500,0,21328,0
726,1759851927.3372564,0.0784,0.0,1500,0,21324,0
759,1759851927.337549,0.0712,0.0,1496,0,21324,0
792,1759851927.3378406,0.0779,0.0,1500,0,21328,0
825,1759851927.3381526,0.0779,0.0,1500,0,21328,0
858,1759851927.3384442,0.0784,0.0,1500,0,21324,0
891,1759851927.3387344,0.0779,0.0,1500,0,21328,0
924,1759851927.3390236,0.0779,0.0,1500,0,21328,0
957,1759851927.3393376,0.0779,0.0,1500,0,21328,0
990,1759851927.3396316,0.0784,0.0,1500,0,21324,0
1024,1759851927.3399317,0.0779,0.0,1500,0,21328,0
1057,1759851927.3402348,0.0779,0.0,1500,0,21328,0
1090,1759851927.366806,0.0784,0.0,1500,0,21324,0
1123,1759851927.399803,0.0774,0.0,1500,0,21332,0
1156,1759851927.432801,0.0779,0.0,1500,0,21328,0
1189,1759851927.4649827,0.0779,0.0,1500,0,21328,0
1222,1759851927.497904,0.0774,0.0,1500,0,21332,0
1255,1759851927.530904,0.0707,0.0,1496,0,21328,0
1288,1759851927.5639,0.0789,0.0,1500,0,21320,0
1321,1759851927.5962055,0.0779,0.0,1500,0,21328,0
1354,1759851927.6289847,0.0779,0.0,1500,0,21328,0
1387,1759851927.6619985,0.0779,0.0,1500,0,21328,0
1420,1759851927.695011,0.0707,0.0,1496,0,21328,0
1453,1759851927.7279766,0.0779,0.0,1500,0,21328,0
1486,1759851927.7637396,0.0784,0.0,1500,0,21324,0
1519,1759851927.7967472,0.0712,0.0,1496,0,21324,0
1552,1759851927.8297708,0.0784,0.0,1500,0,21324,0
1585,1759851927.8627584,0.0779,0.0,1500,0,21328,0
1618,1759851927.894949,0.0707,0.0,1496,0,21328,0
1651,1759851927.927871,0.0784,0.0,1500,0,21324,0
1684,1759851927.960869,0.0784,0.0,1500,0,21324,0
1717,1759851927.9939008,0.0707,0.0,1496,0,21328,0
1750,1759851928.026031,0.0779,0.0,1500,0,21328,0
1783,1759851928.0589933,0.0712,0.0,1496,0,21324,0
1816,1759851928.0919795,0.0779,0.0,1500,0,21328,0
1849,1759851928.125173,0.0779,0.0,1500,0,21328,0
1882,1759851928.1579812,0.0707,0.0,1496,0,21328,0
1915,1759851928.1936977,0.0774,0.0,1500,0,21332,0
1948,1759851928.2266905,0.0779,0.0,1500,0,21328,0
1981,1759851928.2597437,0.0779,0.0541,1500,152,21328,1016
2014,1759851928.292745,0.0707,0.0812,1496,168,21328,1016
2048,1759851928.3249397,0.0779,0.0891,1500,172,21328,1012
2081,1759851928.3579333,0.0779,0.0812,1500,168,21328,1016
2114,1759851928.3909473,0.0779,0.0812,1500,168,21328,1016
2147,1759851928.4239352,0.0779,0.0812,1500,168,21328,1016
2180,1759851928.4569452,0.0784,0.0812,1500,168,21324,1016
2213,1759851928.4890966,0.0779,0.0812,1500,168,21328,1016
2246,1759851928.5220747,0.0779,0.0812,1500,168,21328,1016
2279,1759851928.5550423,0.0774,0.0812,1500,168,21332,1016
2312,1759851928.5880454,0.0779,0.0812,1500,168,21328,1016
2345,1759851928.6237874,0.0779,0.0812,1500,168,21328,1016
2378,1759851928.6567726,0.0784,0.0812,1500,168,21324,1016
2411,1759851928.6897795,0.0774,0.0812,1500,168,21332,1016
2444,1759851928.7227817,0.0712,0.1095,1496,184,21324,1012
2477,1759851928.7548585,0.0779,0.0812,1500,168,21328,1016
2510,1759851928.7878728,0.0774,0.088,1500,172,21332,1016
2543,1759851928.8208745,0.0779,0.0812,1500,168,21328,1016
2576,1759851928.8538826,0.0784,0.0891,1500,172,21324,1012
2609,1759851928.8860948,0.0779,0.0812,1500,168,21328,1016
2642,1759851928.9190438,0.0784,0.0755,1500,164,21324,1012
2675,1759851928.951979,0.0784,0.0812,1500,168,21324,1016
2708,1759851928.9849796,0.1354,0.0812,1532,168,21328,1016
2741,1759851929.0179963,0.1498,0.088,1540,172,21328,1016
2774,1759851929.050101,0.1498,0.0812,1540,168,21328,1016
2807,1759851929.0867214,0.1714,0.0812,1552,168,21328,1016
2840,1759851929.119721,0.1786,0.0812,1556,168,21328,1016
2873,1759851929.152741,0.1714,0.088,1552,172,21328,1016
2906,1759851929.1847985,0.1714,0.0812,1552,168,21328,1016
2939,1759851929.217835,0.1714,0.0891,1552,172,21328,1012
2972,1759851929.2508354,0.1791,0.088,1556,172,21324,1016
3005,1759851929.2838326,0.1714,0.0812,1552,168,21328,1016
3038,1759851929.316022,0.1714,0.0812,1552,168,21328,1016
3072,1759851929.3489652,0.1719,0.0812,1552,168,21324,1016
3105,1759851929.3820558,0.1714,0.0812,1552,168,21328,1016
3138,1759851929.415043,0.1719,0.0552,1552,152,21324,1012
3171,1759851929.4480493,0.1714,0.0812,1552,168,21328,1016
3204,1759851929.480214,0.1719,0.062,1552,156,21324,1012
3237,1759851929.5167792,0.1709,0.0541,1552,152,21332,1016
3270,1759851929.5497787,0.1714,0.0755,1552,164,21328,1012
3303,1759851929.5827823,0.1714,0.0541,1552,152,21328,1016
3336,1759851929.6148763,0.1786,0.0541,1556,152,21328,1016
3369,1759851929.6478794,0.1786,0.0609,1556,156,21328,1016
3402,1759851929.6808777,0.1709,0.0609,1552,156,21332,1016
3435,1759851929.7138796,0.1714,0.0541,1552,152,21328,1016
3468,1759851929.7468805,0.1714,0.062,1552,156,21328,1012
3501,1759851929.7788997,0.1714,0.0531,1552,152,21328,1020
3534,1759851929.8119888,0.1858,0.0541,1560,152,21328,1016
3567,1759851929.8449862,0.2151,0.0541,1576,152,21324,1016
3600,1759851929.8779948,0.2505,0.0609,1596,156,21328,1016
3633,1759851929.9101522,0.2433,0.0609,1592,156,21328,1016
3666,1759851929.9430785,0.2649,0.0541,1604,152,21328,1016
3699,1759851929.976087,0.2428,0.0541,1592,152,21332,1016
3732,1759851930.0090935,0.2433,0.062,1592,156,21328,1012
3765,1759851930.0420961,0.2433,0.062,1592,156,21328,1012
3798,1759851930.0741367,0.2058,0.062,1572,156,21340,1012
3831,1759851930.110824,0.2074,0.062,1572,156,21328,1012
3864,1759851930.143836,0.0635,0.062,1492,156,21328,1012
3897,1759851930.1760724,0.0635,0.062,1492,156,21328,1012
3930,1759851930.208838,0.0558,0.062,1488,156,21332,1012
3963,1759851930.2419574,0.0059,0.062,1460,156,21328,1012
3996,1759851930.2749462,-0.03,0.062,1440,156,21328,1012
4029,1759851930.3079488,-0.0876,0.062,1408,156,21328,1012
4062,1759851930.340084,-0.0953,0.062,1404,156,21332,1012
4096,1759851930.3730488,-0.0876,0.062,1408,156,21328,1012
4129,1759851930.4062057,-0.0665,0.062,1420,156,21332,1012
4162,1759851930.4391546,-0.0732,0.062,1416,156,21328,1012
4195,1759851930.4721766,-0.0732,0.062,1416,156,21328,1012
4228,1759851930.5042295,-0.0732,0.062,1416,156,21328,1012
4261,1759851930.540878,-0.0516,0.062,1428,156,21328,1012
4294,1759851930.5738852,-0.0516,0.062,1428,156,21328,1012
4327,1759851930.6068885,-0.0157,0.062,1448,156,21328,1012
4360,1759851930.6389625,-0.0157,0.062,1448,156,21328,1012
4393,1759851930.672008,-0.0372,0.062,1436,156,21328,1012
4426,1759851930.7050233,-0.0296,0.062,1440,156,21324,1012
4459,1759851930.7379982,-0.0377,0.062,1436,156,21332,1012
4492,1759851930.770665,-0.0372,0.062,1436,156,21328,1012
4525,1759851930.8030834,-0.0372,0.062,1436,156,21328,1012
4558,1759851930.8360763,-0.0382,0.062,1436,156,21336,1012
4591,1759851930.8690963,-0.03,0.062,1440,156,21328,1012
4624,1759851930.9021258,-0.0372,0.062,1436,156,21328,1012
4657,1759851930.934189,-0.0305,0.062,1440,156,21332,1012
4690,1759851930.9708273,-0.0377,0.062,1436,156,21332,1012
4723,1759851931.0038352,-0.0372,0.062,1436,156,21328,1012
4756,1759851931.0368414,-0.0372,0.062,1436,156,21328,1012
4789,1759851931.0688572,-0.0372,0.062,1436,156,21328,1012
4822,1759851931.1018476,-0.0516,0.062,1428,156,21328,1012
4855,1759851931.13494,-0.0516,0.062,1428,156,21328,1012
4888,1759851931.1679451,-0.0521,0.062,1428,156,21332,1012
4921,1759851931.2000904,-0.0521,0.062,1428,156,21332,1012
4954,1759851931.2329562,-0.0516,0.062,1428,156,21328,1012
4987,1759851931.2660556,-0.0526,0.062,1428,156,21336,1012
5020,1759851931.2990553,-0.0516,0.062,1428,156,21328,1012
5053,1759851931.332059,-0.0516,0.062,1428,156,21328,1012
5086,1759851931.3640997,-0.0521,0.062,1428,156,21332,1012
5120,1759851931.3971543,-0.0521,0.062,1428,156,21332,1012
5153,1759851931.4339054,-0.0516,0.062,1428,156,21328,1012
5186,1759851931.466887,-0.03,0.062,1440,156,21328,1012
5219,1759851931.4989488,0.0419,0.062,1480,156,21328,1012
5252,1759851931.531885,0.0342,0.062,1476,156,21332,1012
5285,1759851931.564983,0.0563,0.062,1488,156,21328,1012
5318,1759851931.5979896,0.0563,0.062,1488,156,21328,1012
5351,1759851931.6301792,0.0635,0.062,1492,156,21328,1012
5384,1759851931.6630604,0.0774,0.062,1500,156,21332,1012
5417,1759851931.696077,0.0635,0.062,1492,156,21328,1012
5450,1759851931.7290905,0.0558,0.062,1488,156,21332,1012
5483,1759851931.7620997,0.0558,0.062,1488,156,21332,1012
5516,1759851931.7941816,0.063,0.062,1492,156,21332,1012
5549,1759851931.8270938,0.0558,0.062,1488,156,21332,1012
5582,1759851931.8601928,0.0635,0.062,1492,156,21328,1012
5615,1759851931.893195,0.063,0.062,1492,156,21332,1012
5648,1759851931.9262,0.0784,0.062,1500,156,21324,1012
5681,1759851931.9582007,0.0635,0.062,1492,156,21328,1012
5714,1759851931.9949281,0.063,0.062,1492,156,21332,1012
5747,1759851932.0279255,0.063,0.062,1492,156,21332,1012
5780,1759851932.0601165,0.0563,0.062,1488,156,21328,1012
5813,1759851932.092944,0.0635,0.062,1492,156,21328,1012
5846,1759851932.1259723,0.0558,0.062,1488,156,21332,1012
5879,1759851932.1590536,0.0635,0.062,1492,156,21328,1012
5912,1759851932.1920545,0.0635,0.062,1492,156,21328,1012
5945,1759851932.2250953,0.064,0.062,1492,156,21324,1012
5978,1759851932.2580554,0.0779,0.062,1500,156,21328,1012
6011,1759851932.2901402,0.0779,0.062,1500,156,21328,1012
6044,1759851932.323155,0.064,0.062,1492,156,21324,1012
6077,1759851932.3553739,0.064,0.062,1492,156,21324,1012
6110,1759851932.388181,0.0558,0.062,1488,156,21332,1012
6144,1759851932.4212651,0.0563,0.062,1488,156,21328,1012
6177,1759851932.4579892,0.0558,0.062,1488,156,21332,1012
6210,1759851932.490203,0.0779,0.062,1500,156,21328,1012
6243,1759851932.522988,0.0563,0.062,1488,156,21328,1012
6276,1759851932.555995,0.0568,0.062,1488,156,21324,1012
6309,1759851932.5890841,0.0563,0.062,1488,156,21328,1012
