frame_id,timestamp,image_path
1,1759852675.6629636,frames/frame_000001.jpg
2,1759852675.6963725,frames/frame_000002.jpg
3,1759852675.7306268,frames/frame_000003.jpg
4,1759852675.7648642,frames/frame_000004.jpg
5,1759852675.7990787,frames/frame_000005.jpg
6,1759852675.8325083,frames/frame_000006.jpg
7,1759852675.8667622,frames/frame_000007.jpg
8,1759852675.900921,frames/frame_000008.jpg
9,1759852675.9350622,frames/frame_000009.jpg
10,1759852675.9692001,frames/frame_000010.jpg
11,1759852676.0033693,frames/frame_000011.jpg
12,1759852676.0375106,frames/frame_000012.jpg
13,1759852676.071675,frames/frame_000013.jpg
14,1759852676.1054904,frames/frame_000014.jpg
15,1759852676.1397107,frames/frame_000015.jpg
16,1759852676.1738632,frames/frame_000016.jpg
17,1759852676.2081265,frames/frame_000017.jpg
18,1759852676.2422988,frames/frame_000018.jpg
19,1759852676.2764382,frames/frame_000019.jpg
20,1759852676.310613,frames/frame_000020.jpg
21,1759852676.344853,frames/frame_000021.jpg
22,1759852676.3791163,frames/frame_000022.jpg
23,1759852676.4125109,frames/frame_000023.jpg
24,1759852676.446129,frames/frame_000024.jpg
25,1759852676.4802394,frames/frame_000025.jpg
26,1759852676.5144,frames/frame_000026.jpg
27,1759852676.5487614,frames/frame_000027.jpg
28,1759852676.583033,frames/frame_000028.jpg
29,1759852676.6171281,frames/frame_000029.jpg
30,1759852676.6505687,frames/frame_000030.jpg
31,1759852676.684939,frames/frame_000031.jpg
32,1759852676.7183611,frames/frame_000032.jpg
33,1759852676.7516956,frames/frame_000033.jpg
34,1759852676.7859373,frames/frame_000034.jpg
35,1759852676.8202965,frames/frame_000035.jpg
36,1759852676.8546317,frames/frame_000036.jpg
37,1759852676.8889048,frames/frame_000037.jpg
38,1759852676.9231777,frames/frame_000038.jpg
39,1759852676.957361,frames/frame_000039.jpg
40,1759852676.9916487,frames/frame_000040.jpg
41,1759852677.0259652,frames/frame_000041.jpg
42,1759852677.060284,frames/frame_000042.jpg
43,1759852677.0945818,frames/frame_000043.jpg
44,1759852677.1289566,frames/frame_000044.jpg
45,1759852677.1623576,frames/frame_000045.jpg
46,1759852677.196697,frames/frame_000046.jpg
47,1759852677.2310288,frames/frame_000047.jpg
48,1759852677.2653012,frames/frame_000048.jpg
49,1759852677.2996342,frames/frame_000049.jpg
50,1759852677.3338256,frames/frame_000050.jpg
51,1759852677.3680973,frames/frame_000051.jpg
52,1759852677.4022539,frames/frame_000052.jpg
53,1759852677.4365547,frames/frame_000053.jpg
54,1759852677.4708154,frames/frame_000054.jpg
55,1759852677.505138,frames/frame_000055.jpg
56,1759852677.5394258,frames/frame_000056.jpg
57,1759852677.5735896,frames/frame_000057.jpg
58,1759852677.6079443,frames/frame_000058.jpg
59,1759852677.6422539,frames/frame_000059.jpg
60,1759852677.6757214,frames/frame_000060.jpg
61,1759852677.7091086,frames/frame_000061.jpg
62,1759852677.742443,frames/frame_000062.jpg
63,1759852677.7757773,frames/frame_000063.jpg
64,1759852677.8091328,frames/frame_000064.jpg
65,1759852677.8424778,frames/frame_000065.jpg
66,1759852677.8758843,frames/frame_000066.jpg
67,1759852677.9102573,frames/frame_000067.jpg
68,1759852677.943676,frames/frame_000068.jpg
69,1759852677.9780564,frames/frame_000069.jpg
70,1759852678.0115151,frames/frame_000070.jpg
71,1759852678.0458777,frames/frame_000071.jpg
72,1759852678.0800886,frames/frame_000072.jpg
73,1759852678.113601,frames/frame_000073.jpg
74,1759852678.1472216,frames/frame_000074.jpg
75,1759852678.1809611,frames/frame_000075.jpg
76,1759852678.214858,frames/frame_000076.jpg
77,1759852678.2491434,frames/frame_000077.jpg
78,1759852678.2833712,frames/frame_000078.jpg
79,1759852678.3175793,frames/frame_000079.jpg
80,1759852678.3517516,frames/frame_000080.jpg
81,1759852678.385895,frames/frame_000081.jpg
82,1759852678.4193206,frames/frame_000082.jpg
83,1759852678.4528806,frames/frame_000083.jpg
84,1759852678.4864347,frames/frame_000084.jpg
85,1759852678.5198758,frames/frame_000085.jpg
86,1759852678.553402,frames/frame_000086.jpg
87,1759852678.5867844,frames/frame_000087.jpg
88,1759852678.6202297,frames/frame_000088.jpg
89,1759852678.6536717,frames/frame_000089.jpg
90,1759852678.6872916,frames/frame_000090.jpg
91,1759852678.7209022,frames/frame_000091.jpg
92,1759852678.754317,frames/frame_000092.jpg
93,1759852678.7877173,frames/frame_000093.jpg
94,1759852678.8211083,frames/frame_000094.jpg
95,1759852678.854506,frames/frame_000095.jpg
96,1759852678.8878844,frames/frame_000096.jpg
97,1759852678.9218564,frames/frame_000097.jpg
98,1759852678.9553647,frames/frame_000098.jpg
99,1759852678.9889061,frames/frame_000099.jpg
100,1759852679.0223947,frames/frame_000100.jpg
101,1759852679.0565908,frames/frame_000101.jpg
102,1759852679.0904827,frames/frame_000102.jpg
103,1759852679.1239028,frames/frame_000103.jpg
104,1759852679.1574285,frames/frame_000104.jpg
105,1759852679.1909492,frames/frame_000105.jpg
106,1759852679.2253256,frames/frame_000106.jpg
107,1759852679.2596622,frames/frame_000107.jpg
108,1759852679.2933507,frames/frame_000108.jpg
109,1759852679.3269372,frames/frame_000109.jpg
110,1759852679.3605068,frames/frame_000110.jpg
111,1759852679.3940327,frames/frame_000111.jpg
112,1759852679.4274924,frames/frame_000112.jpg
113,1759852679.460931,frames/frame_000113.jpg
114,1759852679.4943852,frames/frame_000114.jpg
115,1759852679.5278335,frames/frame_000115.jpg
116,1759852679.5612903,frames/frame_000116.jpg
117,1759852679.5947106,frames/frame_000117.jpg
118,1759852679.6281328,frames/frame_000118.jpg
119,1759852679.6616037,frames/frame_000119.jpg
120,1759852679.695026,frames/frame_000120.jpg
121,1759852679.7284532,frames/frame_000121.jpg
122,1759852679.7619085,frames/frame_000122.jpg
