arduino_timestamp,system_timestamp,steering_normalized,throttle_normalized,steering_raw_us,throttle_raw_us,steering_period_us,throttle_period_us
33,1759852675.6294591,0.0,0.0,1496,0,0,0
66,1759852675.6297686,0.0757,0.0,1496,0,21288,0
99,1759852675.6300757,0.0757,0.0,1496,0,21288,0
132,1759852675.630383,0.0752,0.0,1496,0,21292,0
165,1759852675.6306748,0.0757,0.0,1496,0,21288,0
198,1759852675.630969,0.0829,0.0,1500,0,21288,0
231,1759852675.6312714,0.0752,0.0,1496,0,21292,0
264,1759852675.631566,0.0757,0.0,1496,0,21288,0
297,1759852675.6318638,0.0757,0.0,1496,0,21288,0
330,1759852675.6321552,0.0762,0.0,1496,0,21284,0
363,1759852675.632457,0.0762,0.0,1496,0,21284,0
396,1759852675.632746,0.0757,0.0,1496,0,21288,0
429,1759852675.6330357,0.0829,0.0,1500,0,21288,0
462,1759852675.6333244,0.0752,0.0,1496,0,21292,0
495,1759852675.6336324,0.0829,0.0,1500,0,21288,0
528,1759852675.6339326,0.0752,0.0,1496,0,21292,0
561,1759852675.6342216,0.0757,0.0,1496,0,21288,0
594,1759852675.6345248,0.0757,0.0,1496,0,21288,0
627,1759852675.6348145,0.0541,0.0,1484,0,21288,0
660,1759852675.6351092,0.0541,0.0,1484,0,21288,0
693,1759852675.6353986,0.0613,0.0,1488,0,21288,0
726,1759852675.6357012,0.0613,0.0,1488,0,21288,0
759,1759852675.63599,0.0536,0.0,1484,0,21292,0
792,1759852675.6362772,0.0757,0.0,1496,0,21288,0
825,1759852675.6365788,0.0762,0.0,1496,0,21284,0
858,1759852675.6368682,0.0613,0.0,1488,0,21288,0
891,1759852675.6371555,0.0613,0.0,1488,0,21288,0
924,1759852675.6374428,0.0613,0.0,1488,0,21288,0
957,1759852675.6377342,0.0757,0.0,1496,0,21288,0
990,1759852675.638034,0.0762,0.0,1496,0,21284,0
1024,1759852675.6383336,0.0608,0.0,1488,0,21292,0
1057,1759852675.6386323,0.0613,0.0,1488,0,21288,0
1090,1759852675.6630945,0.0613,0.0,1488,0,21288,0
1123,1759852675.6951907,0.0613,0.0,1488,0,21288,0
1156,1759852675.7281008,0.0613,0.0,1488,0,21288,0
1189,1759852675.7611973,0.0613,0.0,1488,0,21288,0
1222,1759852675.7942445,0.0613,0.0,1488,0,21288,0
1255,1759852675.8272097,0.0757,0.0,1496,0,21288,0
