arduino_timestamp,system_timestamp,steering_normalized,throttle_normalized,steering_raw_us,throttle_raw_us,steering_period_us,throttle_period_us
33,1759847009.2133412,0.0753,0.0,1500,0,21348,0
66,1759847009.2136574,0.0753,0.0,1500,0,21348,0
99,1759847009.2139628,0.0758,0.0,1500,0,21344,0
132,1759847009.2142768,0.0835,0.0,1504,0,21340,0
165,1759847009.2145712,0.0835,0.0,1504,0,21340,0
198,1759847009.2148652,0.0753,0.0,1500,0,21348,0
231,1759847009.2151601,0.0758,0.0,1500,0,21344,0
264,1759847009.215455,0.0758,0.0,1500,0,21344,0
297,1759847009.215752,0.0758,0.0,1500,0,21344,0
330,1759847009.2160425,0.0753,0.0,1500,0,21348,0
363,1759847009.2163365,0.0758,0.0,1500,0,21344,0
396,1759847009.2166271,0.0758,0.0,1500,0,21344,0
429,1759847009.2169151,0.0835,0.0,1504,0,21340,0
462,1759847009.2172046,0.0758,0.0,1500,0,21344,0
495,1759847009.217514,0.0764,0.0,1500,0,21340,0
528,1759847009.2178056,0.0758,0.0,1500,0,21344,0
561,1759847009.2181036,0.0764,0.0,1500,0,21340,0
594,1759847009.2184057,0.0758,0.0,1500,0,21344,0
627,1759847009.218696,0.0758,0.0,1500,0,21344,0
660,1759847009.2189877,0.0758,0.0,1500,0,21344,0
693,1759847009.2192776,0.0758,0.0,1500,0,21344,0
726,1759847009.219587,0.0758,0.0,1500,0,21344,0
759,1759847009.2198768,0.0758,0.0,1500,0,21344,0
792,1759847009.2201662,0.0835,0.0,1504,0,21340,0
825,1759847009.2204697,0.0753,0.0,1500,0,21348,0
858,1759847009.2207599,0.0835,0.0,1504,0,21340,0
891,1759847009.221049,0.0764,0.0,1500,0,21340,0
924,1759847009.221338,0.0764,0.0,1500,0,21340,0
957,1759847009.2216403,0.0835,0.0,1504,0,21340,0
990,1759847009.2219405,0.0399,0.0,1480,0,21344,0
1024,1759847009.222248,-0.1254,0.0,1388,0,21344,0
1057,1759847009.222561,-0.2189,0.0,1336,0,21344,0
1090,1759847009.2478447,-0.2189,0.0,1336,0,21344,0
1123,1759847009.2800226,-0.2189,0.0,1336,0,21344,0
1156,1759847009.312842,-0.1115,0.0,1396,0,21348,0
1189,1759847009.3459194,0.0974,0.0,1512,0,21344,0
1222,1759847009.3789313,0.2268,0.0,1584,0,21344,0
1255,1759847009.4119735,0.4353,0.0,1700,0,21344,0
1288,1759847009.4440181,0.5215,0.0,1748,0,21344,0
1321,1759847009.4770346,0.6797,0.0,1836,0,21344,0
1354,1759847009.5100377,0.6731,0.0,1832,0,21340,0
1387,1759847009.5430822,0.5647,0.0,1772,0,21344,0
1420,1759847009.5752404,0.2124,0.0,1576,0,21344,0
1453,1759847009.608085,0.0615,0.0,1492,0,21344,0
1486,1759847009.641163,0.0543,0.0,1488,0,21344,0
1519,1759847009.6741939,0.062,0.0,1492,0,21340,0
1552,1759847009.7071428,0.062,0.0,1492,0,21340,0
1585,1759847009.739223,0.0615,0.0,1492,0,21344,0
1618,1759847009.7759411,0.0615,0.0,1492,0,21344,0
1651,1759847009.8088973,0.0543,0.0,1488,0,21344,0
1684,1759847009.841921,0.0615,0.0,1492,0,21344,0
1717,1759847009.8741024,0.0543,0.0,1488,0,21344,0
1750,1759847009.906902,0.062,0.0,1492,0,21340,0
1783,1759847009.939987,0.062,0.0,1492,0,21340,0
1816,1759847009.9729989,0.0543,0.0,1488,0,21344,0
1849,1759847010.0051804,0.0758,0.0,1500,0,21344,0
1882,1759847010.0380244,0.0758,0.0,1500,0,21344,0
1915,1759847010.071132,0.0764,0.0,1500,0,21340,0
1948,1759847010.1041985,0.0758,0.0,1500,0,21344,0
1981,1759847010.137194,0.0615,0.0,1492,0,21344,0
2014,1759847010.169205,0.0615,0.0,1492,0,21344,0
2048,1759847010.2022028,0.0753,0.0,1500,0,21348,0
2081,1759847010.2390835,0.0753,0.0,1500,0,21348,0
2114,1759847010.272547,0.0758,0.0,1500,0,21344,0
2147,1759847010.3058798,0.0758,0.0,1500,0,21344,0
2180,1759847010.336941,0.0758,0.0,1500,0,21344,0
2213,1759847010.3700488,0.0764,0.0,1500,0,21340,0
2246,1759847010.4030466,0.0758,0.0,1500,0,21344,0
2279,1759847010.4360418,0.0835,0.0,1504,0,21340,0
2312,1759847010.4680505,0.0753,0.0,1500,0,21348,0
2345,1759847010.5011315,0.0753,0.0,1500,0,21348,0
