arduino_timestamp,system_timestamp,steering_normalized,throttle_normalized,steering_raw_us,throttle_raw_us,steering_period_us,throttle_period_us
33,1759784130.7894213,-0.0505,0.0,1468,0,21344,0
66,1759784130.789745,-0.0422,0.0,1472,0,21340,0
99,1759784130.7900558,-0.0422,0.0,1472,0,21340,0
132,1759784130.790356,-0.0427,0.0,1472,0,21344,0
165,1759784130.7906535,-0.0422,0.0,1472,0,21340,0
198,1759784130.7909527,-0.05,0.0,1468,0,21340,0
231,1759784130.7912693,-0.0422,0.0,1472,0,21340,0
264,1759784130.7915728,-0.0422,0.0,1472,0,21340,0
297,1759784130.7918768,-0.0422,0.0,1472,0,21340,0
330,1759784130.7921736,-0.0505,0.0,1468,0,21344,0
363,1759784130.7924805,-0.0422,0.0,1472,0,21340,0
396,1759784130.792784,-0.0505,0.0,1468,0,21344,0
429,1759784130.7930799,-0.0427,0.0,1472,0,21344,0
462,1759784130.7936957,-0.0427,0.0,1472,0,21344,0
495,1759784130.794,-0.0505,0.0,1468,0,21344,0
528,1759784130.7942967,-0.0422,0.0,1472,0,21340,0
561,1759784130.7945907,-0.0505,0.0,1468,0,21344,0
594,1759784130.7950625,-0.0505,0.0,1468,0,21344,0
627,1759784130.795374,-0.0505,0.0,1468,0,21344,0
660,1759784130.79567,-0.05,0.0,1468,0,21340,0
693,1759784130.795965,-0.0505,0.0,1468,0,21344,0
726,1759784130.7962773,-0.05,0.0,1468,0,21340,0
759,1759784130.7965727,-0.0427,0.0,1472,0,21344,0
792,1759784130.7968764,-0.0505,0.0,1468,0,21344,0
825,1759784130.7971873,-0.0516,0.0,1468,0,21352,0
858,1759784130.7974846,-0.0505,0.0,1468,0,21344,0
891,1759784130.7977786,-0.05,0.0,1468,0,21340,0
924,1759784130.7980733,-0.05,0.0,1468,0,21340,0
957,1759784130.7983928,-0.051,0.0,1468,0,21348,0
990,1759784130.7986887,-0.0422,0.0,1472,0,21340,0
1024,1759784130.7989912,-0.0422,0.0,1472,0,21340,0
1057,1759784130.7996287,-0.0427,0.0,1472,0,21344,0
