frame_id,timestamp,image_path
1,1759852404.274525,frames/frame_000001.jpg
2,1759852404.30795,frames/frame_000002.jpg
3,1759852404.3413675,frames/frame_000003.jpg
4,1759852404.375675,frames/frame_000004.jpg
5,1759852404.4099672,frames/frame_000005.jpg
6,1759852404.443352,frames/frame_000006.jpg
7,1759852404.476722,frames/frame_000007.jpg
8,1759852404.5100722,frames/frame_000008.jpg
9,1759852404.5434616,frames/frame_000009.jpg
10,1759852404.576847,frames/frame_000010.jpg
11,1759852404.6102238,frames/frame_000011.jpg
12,1759852404.6435924,frames/frame_000012.jpg
13,1759852404.676947,frames/frame_000013.jpg
14,1759852404.7103102,frames/frame_000014.jpg
15,1759852404.7436812,frames/frame_000015.jpg
16,1759852404.7779505,frames/frame_000016.jpg
17,1759852404.8113508,frames/frame_000017.jpg
18,1759852404.844961,frames/frame_000018.jpg
19,1759852404.8783917,frames/frame_000019.jpg
20,1759852404.9119976,frames/frame_000020.jpg
21,1759852404.9460344,frames/frame_000021.jpg
22,1759852404.9799407,frames/frame_000022.jpg
23,1759852405.0140576,frames/frame_000023.jpg
24,1759852405.0475006,frames/frame_000024.jpg
25,1759852405.081021,frames/frame_000025.jpg
26,1759852405.1144843,frames/frame_000026.jpg
27,1759852405.1479764,frames/frame_000027.jpg
28,1759852405.1820734,frames/frame_000028.jpg
29,1759852405.2159727,frames/frame_000029.jpg
30,1759852405.2500615,frames/frame_000030.jpg
31,1759852405.2839804,frames/frame_000031.jpg
32,1759852405.3180447,frames/frame_000032.jpg
33,1759852405.3519382,frames/frame_000033.jpg
34,1759852405.386017,frames/frame_000034.jpg
35,1759852405.4199991,frames/frame_000035.jpg
36,1759852405.4540873,frames/frame_000036.jpg
37,1759852405.4879284,frames/frame_000037.jpg
38,1759852405.5220354,frames/frame_000038.jpg
39,1759852405.55595,frames/frame_000039.jpg
40,1759852405.5900862,frames/frame_000040.jpg
41,1759852405.6239135,frames/frame_000041.jpg
42,1759852405.6580071,frames/frame_000042.jpg
43,1759852405.6913693,frames/frame_000043.jpg
44,1759852405.724781,frames/frame_000044.jpg
45,1759852405.759053,frames/frame_000045.jpg
46,1759852405.7927806,frames/frame_000046.jpg
47,1759852405.827025,frames/frame_000047.jpg
48,1759852405.8607943,frames/frame_000048.jpg
49,1759852405.8950555,frames/frame_000049.jpg
50,1759852405.9287803,frames/frame_000050.jpg
51,1759852405.9630196,frames/frame_000051.jpg
52,1759852405.9968019,frames/frame_000052.jpg
53,1759852406.0310607,frames/frame_000053.jpg
54,1759852406.0647774,frames/frame_000054.jpg
55,1759852406.099013,frames/frame_000055.jpg
56,1759852406.1327975,frames/frame_000056.jpg
57,1759852406.1670275,frames/frame_000057.jpg
58,1759852406.200791,frames/frame_000058.jpg
59,1759852406.2350283,frames/frame_000059.jpg
60,1759852406.269219,frames/frame_000060.jpg
61,1759852406.3034225,frames/frame_000061.jpg
62,1759852406.3376112,frames/frame_000062.jpg
63,1759852406.371781,frames/frame_000063.jpg
64,1759852406.4060063,frames/frame_000064.jpg
65,1759852406.4402273,frames/frame_000065.jpg
66,1759852406.47442,frames/frame_000066.jpg
67,1759852406.5085998,frames/frame_000067.jpg
68,1759852406.5427566,frames/frame_000068.jpg
69,1759852406.5769157,frames/frame_000069.jpg
70,1759852406.611125,frames/frame_000070.jpg
71,1759852406.6453266,frames/frame_000071.jpg
72,1759852406.6794982,frames/frame_000072.jpg
73,1759852406.713682,frames/frame_000073.jpg
74,1759852406.747868,frames/frame_000074.jpg
75,1759852406.7820673,frames/frame_000075.jpg
76,1759852406.8162637,frames/frame_000076.jpg
77,1759852406.8504558,frames/frame_000077.jpg
78,1759852406.8845704,frames/frame_000078.jpg
79,1759852406.918729,frames/frame_000079.jpg
80,1759852406.9530056,frames/frame_000080.jpg
81,1759852406.9872763,frames/frame_000081.jpg
82,1759852407.0216155,frames/frame_000082.jpg
83,1759852407.055954,frames/frame_000083.jpg
84,1759852407.090341,frames/frame_000084.jpg
85,1759852407.1246974,frames/frame_000085.jpg
86,1759852407.158087,frames/frame_000086.jpg
87,1759852407.191469,frames/frame_000087.jpg
88,1759852407.2248685,frames/frame_000088.jpg
89,1759852407.258239,frames/frame_000089.jpg
90,1759852407.2916327,frames/frame_000090.jpg
91,1759852407.325036,frames/frame_000091.jpg
92,1759852407.3583977,frames/frame_000092.jpg
93,1759852407.3917913,frames/frame_000093.jpg
94,1759852407.4252217,frames/frame_000094.jpg
95,1759852407.4586227,frames/frame_000095.jpg
96,1759852407.4920325,frames/frame_000096.jpg
97,1759852407.5254211,frames/frame_000097.jpg
98,1759852407.5588021,frames/frame_000098.jpg
99,1759852407.5922039,frames/frame_000099.jpg
100,1759852407.6261315,frames/frame_000100.jpg
101,1759852407.6595392,frames/frame_000101.jpg
102,1759852407.693112,frames/frame_000102.jpg
103,1759852407.7265222,frames/frame_000103.jpg
104,1759852407.7599134,frames/frame_000104.jpg
105,1759852407.79419,frames/frame_000105.jpg
106,1759852407.8276024,frames/frame_000106.jpg
107,1759852407.8611777,frames/frame_000107.jpg
108,1759852407.8946445,frames/frame_000108.jpg
109,1759852407.9281306,frames/frame_000109.jpg
110,1759852407.9622748,frames/frame_000110.jpg
111,1759852407.9961948,frames/frame_000111.jpg
112,1759852408.030257,frames/frame_000112.jpg
113,1759852408.0641735,frames/frame_000113.jpg
114,1759852408.0981212,frames/frame_000114.jpg
115,1759852408.1320987,frames/frame_000115.jpg
116,1759852408.1663206,frames/frame_000116.jpg
117,1759852408.2002277,frames/frame_000117.jpg
118,1759852408.234169,frames/frame_000118.jpg
119,1759852408.2680588,frames/frame_000119.jpg
120,1759852408.3022323,frames/frame_000120.jpg
121,1759852408.3356798,frames/frame_000121.jpg
122,1759852408.3692224,frames/frame_000122.jpg
123,1759852408.4027727,frames/frame_000123.jpg
124,1759852408.4362333,frames/frame_000124.jpg
125,1759852408.4703832,frames/frame_000125.jpg
126,1759852408.504198,frames/frame_000126.jpg
127,1759852408.5383394,frames/frame_000127.jpg
128,1759852408.5721982,frames/frame_000128.jpg
129,1759852408.6063347,frames/frame_000129.jpg
130,1759852408.640214,frames/frame_000130.jpg
131,1759852408.6743062,frames/frame_000131.jpg
132,1759852408.7081757,frames/frame_000132.jpg
133,1759852408.742285,frames/frame_000133.jpg
134,1759852408.7762003,frames/frame_000134.jpg
135,1759852408.8103194,frames/frame_000135.jpg
136,1759852408.844207,frames/frame_000136.jpg
137,1759852408.8782983,frames/frame_000137.jpg
138,1759852408.912094,frames/frame_000138.jpg
139,1759852408.9461975,frames/frame_000139.jpg
140,1759852408.980246,frames/frame_000140.jpg
141,1759852409.0143938,frames/frame_000141.jpg
142,1759852409.0478811,frames/frame_000142.jpg
143,1759852409.0812685,frames/frame_000143.jpg
144,1759852409.1146562,frames/frame_000144.jpg
145,1759852409.1481118,frames/frame_000145.jpg
146,1759852409.1823442,frames/frame_000146.jpg
147,1759852409.2162306,frames/frame_000147.jpg
148,1759852409.250237,frames/frame_000148.jpg
149,1759852409.2842393,frames/frame_000149.jpg
150,1759852409.3185613,frames/frame_000150.jpg
151,1759852409.3524249,frames/frame_000151.jpg
152,1759852409.386555,frames/frame_000152.jpg
153,1759852409.420575,frames/frame_000153.jpg
154,1759852409.4539342,frames/frame_000154.jpg
155,1759852409.487635,frames/frame_000155.jpg
156,1759852409.5213008,frames/frame_000156.jpg
157,1759852409.555093,frames/frame_000157.jpg
158,1759852409.5892699,frames/frame_000158.jpg
159,1759852409.6233416,frames/frame_000159.jpg
160,1759852409.6573095,frames/frame_000160.jpg
161,1759852409.6908216,frames/frame_000161.jpg
162,1759852409.7243598,frames/frame_000162.jpg
163,1759852409.7584689,frames/frame_000163.jpg
164,1759852409.7923322,frames/frame_000164.jpg
165,1759852409.8263535,frames/frame_000165.jpg
166,1759852409.8603468,frames/frame_000166.jpg
167,1759852409.8945322,frames/frame_000167.jpg
168,1759852409.9283438,frames/frame_000168.jpg
169,1759852409.9624457,frames/frame_000169.jpg
170,1759852409.9964576,frames/frame_000170.jpg
171,1759852410.0305429,frames/frame_000171.jpg
172,1759852410.0642974,frames/frame_000172.jpg
173,1759852410.0984044,frames/frame_000173.jpg
174,1759852410.1324146,frames/frame_000174.jpg
175,1759852410.1664782,frames/frame_000175.jpg
176,1759852410.2003105,frames/frame_000176.jpg
