arduino_timestamp,system_timestamp,steering_normalized,throttle_normalized,steering_raw_us,throttle_raw_us,steering_period_us,throttle_period_us
33,1759852404.241041,0.0,0.0,1488,0,0,0
66,1759852404.2412384,0.0603,0.0,1488,0,21296,0
99,1759852404.2414172,0.0603,0.0,1488,0,21296,0
132,1759852404.2415996,0.0603,0.0,1488,0,21296,0
165,1759852404.241782,0.0603,0.0,1488,0,21296,0
198,1759852404.241988,0.0603,0.0,1488,0,21296,0
231,1759852404.2421703,0.0598,0.0,1488,0,21300,0
264,1759852404.2423542,0.0526,0.0,1484,0,21300,0
297,1759852404.24254,0.0598,0.0,1488,0,21300,0
330,1759852404.2427213,0.0603,0.0,1488,0,21296,0
363,1759852404.2429004,0.0603,0.0,1488,0,21296,0
396,1759852404.2430909,0.0603,0.0,1488,0,21296,0
429,1759852404.2432716,0.0526,0.0,1484,0,21300,0
462,1759852404.2434518,0.0603,0.0,1488,0,21296,0
495,1759852404.2436316,0.0598,0.0,1488,0,21300,0
528,1759852404.2438114,0.0598,0.0,1488,0,21300,0
561,1759852404.2439995,0.0603,0.0,1488,0,21296,0
594,1759852404.24418,0.0675,0.0,1492,0,21296,0
627,1759852404.2443597,0.0814,0.0,1500,0,21300,0
660,1759852404.2445397,0.0526,0.0,1484,0,21300,0
693,1759852404.244719,0.0598,0.0,1488,0,21300,0
726,1759852404.2448983,0.0603,0.0,1488,0,21296,0
759,1759852404.2450857,0.0598,0.0,1488,0,21300,0
792,1759852404.245268,0.0819,0.0,1500,0,21296,0
825,1759852404.2454495,0.0598,0.0,1488,0,21300,0
858,1759852404.2456284,0.0603,0.0,1488,0,21296,0
891,1759852404.2458072,0.0598,0.0,1488,0,21300,0
924,1759852404.2459917,0.0598,0.0,1488,0,21300,0
957,1759852404.246181,0.0603,0.0,1488,0,21296,0
990,1759852404.2463632,0.0598,0.0,1488,0,21300,0
1024,1759852404.2465508,0.0598,0.0,1488,0,21300,0
1057,1759852404.2467365,0.0603,0.0,1488,0,21296,0
1090,1759852404.2716947,0.0603,0.0,1488,0,21296,0
1123,1759852404.3046982,0.0531,0.0,1484,0,21296,0
1156,1759852404.3368423,0.0603,0.0,1488,0,21296,0
1189,1759852404.3697648,0.0598,0.0,1488,0,21300,0
1222,1759852404.4033763,0.0603,0.0,1488,0,21296,0
1255,1759852404.4358003,0.0598,0.0,1488,0,21300,0
1288,1759852404.4687972,0.0603,0.0,1488,0,21296,0
1321,1759852404.5009515,0.0603,0.0,1488,0,21296,0
1354,1759852404.5338404,0.0598,0.0,1488,0,21300,0
1387,1759852404.5669138,0.0603,0.0,1488,0,21296,0
1420,1759852404.5998802,0.0603,0.0,1488,0,21296,0
1453,1759852404.6320784,0.0603,0.0,1488,0,21296,0
1486,1759852404.6649432,0.0598,0.0,1488,0,21300,0
