arduino_timestamp,system_timestamp,steering_normalized,throttle_normalized,steering_raw_us,throttle_raw_us,steering_period_us,throttle_period_us
33,1759852696.6357265,0.0829,0.0,1500,0,21288,0
66,1759852696.6360285,0.0757,0.0,1496,0,21288,0
99,1759852696.6363144,0.0757,0.0,1496,0,21288,0
132,1759852696.6366203,0.0618,0.0,1488,0,21284,0
165,1759852696.6369116,0.0757,0.0,1496,0,21288,0
198,1759852696.6372023,0.0757,0.0,1496,0,21288,0
231,1759852696.6375046,0.0757,0.0,1496,0,21288,0
264,1759852696.6377945,0.0618,0.0,1488,0,21284,0
297,1759852696.6380994,0.0618,0.0,1488,0,21284,0
330,1759852696.6383874,0.0757,0.0,1496,0,21288,0
363,1759852696.6386914,0.0757,0.0,1496,0,21288,0
396,1759852696.639064,0.0834,0.0,1500,0,21284,0
429,1759852696.6393528,0.0618,0.0,1488,0,21284,0
462,1759852696.639652,0.0762,0.0,1496,0,21284,0
495,1759852696.639941,0.0613,0.0,1488,0,21288,0
528,1759852696.6402328,0.0762,0.0,1496,0,21284,0
561,1759852696.6405232,0.0613,0.0,1488,0,21288,0
594,1759852696.6408262,0.0757,0.0,1496,0,21288,0
627,1759852696.641115,0.0618,0.0,1488,0,21284,0
660,1759852696.6414046,0.0757,0.0,1496,0,21288,0
693,1759852696.641694,0.0613,0.0,1488,0,21288,0
726,1759852696.6420135,0.0834,0.0,1500,0,21284,0
759,1759852696.6423023,0.0757,0.0,1496,0,21288,0
792,1759852696.6425898,0.0757,0.0,1496,0,21288,0
825,1759852696.64289,0.0757,0.0,1496,0,21288,0
858,1759852696.6431794,0.0757,0.0,1496,0,21288,0
891,1759852696.6434674,0.0752,0.0,1496,0,21292,0
924,1759852696.6437557,0.0757,0.0,1496,0,21288,0
957,1759852696.6440475,0.0757,0.0,1496,0,21288,0
990,1759852696.6443377,0.0757,0.0,1496,0,21288,0
1024,1759852696.6446362,0.0834,0.0,1500,0,21284,0
1057,1759852696.6449382,0.0757,0.0,1496,0,21288,0
1090,1759852696.670299,0.0834,0.0,1500,0,21284,0
1123,1759852696.7033327,0.0834,0.0,1500,0,21284,0
1156,1759852696.7354536,0.0752,0.0,1496,0,21292,0
1189,1759852696.7684195,0.0757,0.0,1496,0,21288,0
1222,1759852696.8014023,0.0757,0.0,1496,0,21288,0
1255,1759852696.8344195,0.068,0.0,1492,0,21292,0
1288,1759852696.867441,0.0762,0.0,1496,0,21284,0
1321,1759852696.9031475,0.0757,0.0,1496,0,21288,0
1354,1759852696.9361575,0.0834,0.0,1500,0,21284,0
1387,1759852696.9691586,0.0834,0.0,1500,0,21284,0
1420,1759852697.0013683,0.0757,0.0,1496,0,21288,0
1453,1759852697.0341663,0.0834,0.0,1500,0,21284,0
1486,1759852697.0672653,0.0762,0.0,1496,0,21284,0
1519,1759852697.10026,0.0762,0.0,1496,0,21284,0
1552,1759852697.133264,0.0757,0.0,1496,0,21288,0
1585,1759852697.1653786,0.0762,0.0,1496,0,21284,0
1618,1759852697.1983693,0.0762,0.0,1496,0,21284,0
1651,1759852697.2313802,0.0762,0.0,1496,0,21284,0
1684,1759852697.2643852,0.0762,0.0,1496,0,21284,0
1717,1759852697.2976096,0.0752,0.0,1496,0,21292,0
1750,1759852697.3294618,0.0757,0.0,1496,0,21288,0
1783,1759852697.3625693,0.0752,0.0541,1496,152,21292,1016
1816,1759852697.3991501,0.0829,0.0552,1500,152,21288,1012
1849,1759852697.4321587,0.0752,0.0812,1496,168,21292,1016
1882,1759852697.464152,0.0541,0.1083,1484,184,21288,1016
1915,1759852697.4974716,0.0757,0.1083,1496,184,21288,1016
1948,1759852697.5307546,0.0757,0.1163,1496,188,21288,1012
1981,1759852697.5640047,0.0762,0.1095,1496,184,21284,1012
2014,1759852697.5961957,0.0757,0.1095,1496,184,21288,1012
2048,1759852697.6283748,0.0829,0.1083,1500,184,21288,1016
2081,1759852697.6614282,0.0618,0.1367,1488,200,21284,1012
2114,1759852697.6944396,0.0618,0.1083,1488,184,21284,1016
2147,1759852697.7274468,0.0618,0.1163,1488,188,21284,1012
2180,1759852697.7595305,0.0541,0.1083,1484,184,21288,1016
2213,1759852697.7961712,0.0757,0.1095,1496,184,21288,1012
2246,1759852697.829172,0.0757,0.1095,1496,184,21288,1012
2279,1759852697.862176,0.0834,0.1083,1500,184,21284,1016
2312,1759852697.8942366,0.0613,0.0812,1488,168,21288,1016
2345,1759852697.927279,0.0829,0.0812,1500,168,21288,1016
2378,1759852697.9602737,0.0757,0.0541,1496,152,21288,1016
2411,1759852697.993272,0.0757,0.0541,1496,152,21288,1016
2444,1759852698.0254536,0.0541,0.0541,1484,152,21288,1016
2477,1759852698.0582883,0.0752,0.062,1496,156,21292,1012
2510,1759852698.091379,0.0757,0.0541,1496,152,21288,1016
2543,1759852698.124383,0.0757,0.0823,1496,168,21288,1012
2576,1759852698.1573837,0.0613,0.0552,1488,152,21288,1012
