arduino_timestamp,system_timestamp,steering_normalized,throttle_normalized,steering_raw_us,throttle_raw_us,steering_period_us,throttle_period_us
33,1759851890.9001083,0.0,0.0,1500,0,0,0
66,1759851890.9004185,0.0769,0.0,1500,0,21336,0
99,1759851890.9007068,0.0769,0.0,1500,0,21336,0
132,1759851890.9010193,0.0846,0.0,1504,0,21332,0
165,1759851890.9013126,0.0769,0.0,1500,0,21336,0
198,1759851890.9016068,0.0774,0.0,1500,0,21332,0
231,1759851890.901937,0.0774,0.0,1500,0,21332,0
264,1759851890.9022324,0.0702,0.0,1496,0,21332,0
297,1759851890.9025292,0.0774,0.0,1500,0,21332,0
330,1759851890.9028196,0.0697,0.0,1496,0,21336,0
363,1759851890.903125,0.0769,0.0,1500,0,21336,0
396,1759851890.903416,0.0764,0.0,1500,0,21340,0
429,1759851890.9037056,0.0769,0.0,1500,0,21336,0
462,1759851890.9039953,0.0774,0.0,1500,0,21332,0
495,1759851890.9043036,0.0774,0.0,1500,0,21332,0
528,1759851890.9045959,0.0774,0.0,1500,0,21332,0
561,1759851890.9048853,0.0769,0.0,1500,0,21336,0
594,1759851890.9051807,0.0769,0.0,1500,0,21336,0
627,1759851890.9054885,0.0774,0.0,1500,0,21332,0
660,1759851890.9057863,0.0769,0.0,1500,0,21336,0
693,1759851890.906087,0.0774,0.0,1500,0,21332,0
726,1759851890.9063914,0.0769,0.0,1500,0,21336,0
759,1759851890.9066813,0.0774,0.0,1500,0,21332,0
792,1759851890.9069707,0.0558,0.0,1488,0,21332,0
825,1759851890.9072602,0.0635,0.0,1492,0,21328,0
858,1759851890.9075649,0.063,0.0,1492,0,21332,0
891,1759851890.907855,0.0769,0.0,1500,0,21336,0
924,1759851890.908145,0.0625,0.0,1492,0,21336,0
957,1759851890.9084387,0.0774,0.0,1500,0,21332,0
990,1759851890.9087317,0.0558,0.0,1488,0,21332,0
1024,1759851890.9090314,0.063,0.0,1492,0,21332,0
1057,1759851890.909331,0.0553,0.0,1488,0,21336,0
1090,1759851890.9308643,0.0553,0.0,1488,0,21336,0
1123,1759851890.9638734,0.0342,0.0,1476,0,21332,0
1156,1759851890.9960086,0.063,0.0,1492,0,21332,0
1189,1759851891.028974,0.0774,0.0,1500,0,21332,0
1222,1759851891.0620067,0.0774,0.0,1500,0,21332,0
1255,1759851891.0949726,0.0841,0.0,1504,0,21336,0
1288,1759851891.1280098,0.0769,0.0,1500,0,21336,0
1321,1759851891.1601284,0.0558,0.0,1488,0,21332,0
1354,1759851891.1930704,0.0774,0.0,1500,0,21332,0
1387,1759851891.2261646,0.0548,0.0,1488,0,21340,0
1420,1759851891.2590811,0.0774,0.0,1500,0,21332,0
1453,1759851891.2911959,0.0553,0.0,1488,0,21336,0
1486,1759851891.3279552,0.0635,0.0,1492,0,21328,0
1519,1759851891.3608444,0.0769,0.0,1500,0,21336,0
1552,1759851891.3938453,0.0558,0.0,1488,0,21332,0
1585,1759851891.425952,0.0558,0.0,1488,0,21332,0
1618,1759851891.458959,0.0774,0.0,1500,0,21332,0
1651,1759851891.4919605,0.0774,0.0,1500,0,21332,0
1684,1759851891.524987,0.0553,0.0,1488,0,21336,0
1717,1759851891.5579708,0.0774,0.0,1500,0,21332,0
1750,1759851891.5899806,0.0774,0.0,1500,0,21332,0
1783,1759851891.62303,0.0774,0.0,1500,0,21332,0
1816,1759851891.6560283,0.063,0.0,1492,0,21332,0
1849,1759851891.6890306,0.0774,0.0,1500,0,21332,0
1882,1759851891.7211714,0.0774,0.0,1500,0,21332,0
1915,1759851891.757839,0.0774,0.0,1500,0,21332,0
1948,1759851891.7908394,0.0553,0.0,1488,0,21336,0
1981,1759851891.8237977,0.0774,0.0,1500,0,21332,0
2014,1759851891.8558884,0.0635,0.0,1492,0,21328,0
2048,1759851891.88892,0.0774,0.0,1500,0,21332,0
2081,1759851891.92198,0.0625,0.0,1492,0,21336,0
2114,1759851891.95498,0.0774,0.0,1500,0,21332,0
2147,1759851891.9879694,0.0774,0.0,1500,0,21332,0
2180,1759851892.020043,0.0558,0.0,1488,0,21332,0
2213,1759851892.0531754,0.063,0.0,1492,0,21332,0
2246,1759851892.0862262,0.0774,0.0,1500,0,21332,0
2279,1759851892.1211066,0.0558,0.0,1488,0,21332,0
2312,1759851892.1512706,0.0769,0.0,1500,0,21336,0
2345,1759851892.1882873,0.0769,0.0,1500,0,21336,0
2378,1759851892.220796,0.0769,0.0,1500,0,21336,0
2411,1759851892.2538614,0.0774,0.0,1500,0,21332,0
2444,1759851892.2859602,0.0774,0.0,1500,0,21332,0
2477,1759851892.3188317,0.0779,0.0,1500,0,21328,0
2510,1759851892.3519056,0.0774,0.0,1500,0,21332,0
2543,1759851892.3849146,0.063,0.0,1492,0,21332,0
2576,1759851892.4179237,0.0769,0.0,1500,0,21336,0
2609,1759851892.4499571,0.0779,0.0,1500,0,21328,0
2642,1759851892.483014,0.0769,0.0,1500,0,21336,0
2675,1759851892.5160215,0.0769,0.0,1500,0,21336,0
2708,1759851892.5490327,0.0841,0.0,1504,0,21336,0
2741,1759851892.5812051,0.0769,0.0,1500,0,21336,0
2774,1759851892.614031,0.0769,0.0,1500,0,21336,0
2807,1759851892.6471355,0.0769,0.0,1500,0,21336,0
2840,1759851892.680131,0.0774,0.0,1500,0,21332,0
2873,1759851892.7131293,0.0769,0.0,1500,0,21336,0
2906,1759851892.7488353,0.0846,0.0,1504,92,21332,1016
2939,1759851892.7819357,0.0764,0.0,1500,104,21340,1016
2972,1759851892.8149347,0.0774,0.0338,1500,140,21332,1016
3005,1759851892.8479297,0.0769,0.0541,1500,152,21336,1016
3038,1759851892.8799944,0.0774,0.0609,1500,156,21332,1016
3072,1759851892.9130323,0.0774,0.0541,1500,152,21332,1016
3105,1759851892.9461322,0.0769,0.0541,1500,152,21336,1016
3138,1759851892.9792128,0.0774,0.0541,1500,152,21332,1016
3171,1759851893.0121415,0.0769,0.0541,1500,152,21336,1016
3204,1759851893.0441856,0.0764,0.0541,1500,152,21340,1016
3237,1759851893.08086,0.0774,0.0531,1500,152,21332,1020
3270,1759851893.1138666,0.0774,0.0271,1500,136,21332,1016
3303,1759851893.1472602,0.0774,0.0271,1500,136,21332,1016
3336,1759851893.178878,0.0774,0.0271,1500,136,21332,1016
3369,1759851893.211952,0.0774,0.0338,1500,140,21332,1016
3402,1759851893.2449577,0.0774,0.0271,1500,136,21332,1016
3435,1759851893.2779574,0.0841,0.0271,1504,136,21336,1016
3468,1759851893.3100708,0.0764,0.0271,1500,136,21340,1016
3501,1759851893.342975,0.0769,0.0338,1500,140,21336,1016
3534,1759851893.3760617,0.0769,0.0348,1500,140,21336,1012
3567,1759851893.4090567,0.0769,0.0271,1500,136,21336,1016
3600,1759851893.4420862,0.0764,0.028,1500,136,21340,1012
3633,1759851893.4740868,0.0774,0.0271,1500,136,21332,1016
3666,1759851893.5071578,0.0558,0.0271,1488,136,21332,1016
3699,1759851893.5401626,0.0769,0.0271,1500,136,21336,1016
3732,1759851893.573167,0.0702,0.0271,1496,136,21332,1016
3765,1759851893.6053073,0.0851,0.0338,1504,140,21328,1016
3798,1759851893.6382382,0.0774,0.0271,1500,136,21332,1016
3831,1759851893.6749024,0.0702,0.0541,1496,152,21332,1016
3864,1759851893.7079053,0.0779,0.0338,1500,140,21328,1016
3897,1759851893.7399917,0.0774,0.0338,1500,140,21332,1016
3930,1759851893.7729151,0.0923,0.0271,1508,136,21328,1016
3963,1759851893.8060195,0.1133,0.0271,1520,136,21332,1016
3996,1759851893.8390212,0.1703,0.0262,1552,136,21336,1020
