arduino_timestamp,system_timestamp,steering_normalized,throttle_normalized,steering_raw_us,throttle_raw_us,steering_period_us,throttle_period_us
33,1759851947.524045,0.0779,0.0,1500,0,21328,0
66,1759851947.5243497,0.0784,0.0,1500,0,21324,0
99,1759851947.524639,0.0779,0.0,1500,0,21328,0
132,1759851947.5249488,0.0635,0.0,1492,0,21328,0
165,1759851947.5252414,0.0774,0.0,1500,0,21332,0
198,1759851947.525533,0.0635,0.0,1492,0,21328,0
231,1759851947.525836,0.0707,0.0,1496,0,21328,0
264,1759851947.5261428,0.064,0.0,1492,0,21324,0
297,1759851947.5264325,0.0789,0.0,1500,0,21320,0
330,1759851947.5267222,0.0563,0.0,1488,0,21328,0
363,1759851947.5271106,0.0568,0.0,1488,0,21324,0
396,1759851947.5274026,0.0563,0.0,1488,0,21328,0
429,1759851947.5276933,0.0563,0.0,1488,0,21328,0
462,1759851947.5279887,0.0635,0.0,1492,0,21328,0
495,1759851947.5282848,0.0563,0.0,1488,0,21328,0
528,1759851947.5285764,0.0563,0.0,1488,0,21328,0
561,1759851947.5288663,0.0568,0.0,1488,0,21324,0
594,1759851947.529174,0.0568,0.0,1488,0,21324,0
627,1759851947.529472,0.0563,0.0,1488,0,21328,0
660,1759851947.5297909,0.0563,0.0,1488,0,21328,0
693,1759851947.5301075,0.0563,0.0,1488,0,21328,0
726,1759851947.5303981,0.0635,0.0,1492,0,21328,0
759,1759851947.530687,0.0635,0.0,1492,0,21328,0
792,1759851947.530976,0.0635,0.0,1492,0,21328,0
825,1759851947.531277,0.064,0.0,1492,0,21324,0
858,1759851947.5315673,0.064,0.0,1492,0,21324,0
891,1759851947.5318565,0.0563,0.0,1488,0,21328,0
924,1759851947.5321465,0.0568,0.0,1488,0,21324,0
957,1759851947.5324488,0.0563,0.0,1488,0,21328,0
990,1759851947.5327785,0.0568,0.0,1488,0,21324,0
1024,1759851947.53308,0.0563,0.0,1488,0,21328,0
1057,1759851947.533383,0.0563,0.0,1488,0,21328,0
1090,1759851947.5548477,0.0563,0.0,1488,0,21328,0
1123,1759851947.5878537,0.0635,0.0,1492,0,21328,0
1156,1759851947.6208673,0.0563,0.0,1488,0,21328,0
1189,1759851947.653069,0.0558,0.0,1488,0,21332,0
1222,1759851947.6861234,0.0635,0.0,1492,0,21328,0
1255,1759851947.7189767,0.0635,0.0,1492,0,21328,0
1288,1759851947.751946,0.0635,0.0,1492,0,21328,0
1321,1759851947.78507,0.0558,0.0,1488,0,21332,0
1354,1759851947.8170645,0.0635,0.0,1492,0,21328,0
1387,1759851947.850096,0.0563,0.0,1488,0,21328,0
1420,1759851947.88311,0.0563,0.0,1488,0,21328,0
1453,1759851947.916084,0.0563,0.0,1488,0,21328,0
1486,1759851947.951802,0.0635,0.0,1492,0,21328,0
1519,1759851947.9847908,0.0635,0.0,1492,0,21328,0
1552,1759851948.017796,0.0563,0.0,1488,0,21328,0
1585,1759851948.0507936,0.0563,0.0,1488,0,21328,0
1618,1759851948.082991,0.064,0.0,1492,0,21324,0
1651,1759851948.1159077,0.0563,0.0,1488,0,21328,0
1684,1759851948.148945,0.0563,0.0,1488,0,21328,0
1717,1759851948.1819065,0.0568,0.0,1488,0,21324,0
1750,1759851948.2140882,0.0563,0.0,1488,0,21328,0
1783,1759851948.2470093,0.0563,0.0,1488,0,21328,0
1816,1759851948.2800245,0.064,0.0,1492,0,21324,0
1849,1759851948.3130085,0.0563,0.0,1488,0,21328,0
1882,1759851948.346049,0.0563,0.0,1488,0,21328,0
1915,1759851948.3782287,0.063,0.0,1492,0,21332,0
1948,1759851948.4111044,0.0635,0.0,1492,0,21328,0
1981,1759851948.4441128,0.0563,0.0,1488,0,21328,0
2014,1759851948.4771142,0.0563,0.0,1488,0,21328,0
2048,1759851948.5129132,0.0635,0.0,1492,0,21328,0
2081,1759851948.5459273,0.0563,0.0,1488,0,21328,0
2114,1759851948.5789368,0.0563,0.0,1488,0,21328,0
2147,1759851948.6119618,0.0635,0.0,1492,0,21328,0
2180,1759851948.6441362,0.063,0.0,1492,0,21332,0
2213,1759851948.6770566,0.064,0.0,1492,0,21324,0
2246,1759851948.7100837,0.0635,0.0,1492,120,21328,1016
2279,1759851948.7430732,0.0563,0.0541,1488,152,21328,1016
2312,1759851948.7760801,0.0558,0.0812,1488,168,21332,1016
2345,1759851948.8118348,0.0563,0.0812,1488,168,21328,1016
2378,1759851948.844817,0.0635,0.0812,1492,168,21328,1016
2411,1759851948.8778174,0.063,0.0812,1492,168,21332,1016
2444,1759851948.9108222,0.0568,0.0812,1488,168,21324,1016
2477,1759851948.9429085,0.0635,0.0812,1492,168,21328,1016
2510,1759851948.9759154,0.0563,0.0812,1488,168,21328,1016
2543,1759851949.008918,0.0635,0.0812,1492,168,21328,1016
2576,1759851949.041926,0.064,0.0812,1492,168,21324,1016
2609,1759851949.07493,0.0563,0.0812,1488,168,21328,1016
2642,1759851949.1070805,0.064,0.0812,1492,168,21324,1016
2675,1759851949.1400273,0.0563,0.0812,1488,168,21328,1016
2708,1759851949.1730268,0.0563,0.0812,1488,168,21328,1016
2741,1759851949.2060523,0.0563,0.0812,1488,168,21328,1016
