arduino_timestamp,system_timestamp,steering_normalized,throttle_normalized,steering_raw_us,throttle_raw_us,steering_period_us,throttle_period_us
33,1759851964.5089421,0.0563,0.0,1488,0,21328,0
66,1759851964.5092444,0.064,0.0,1492,0,21324,0
99,1759851964.509531,0.064,0.0,1492,0,21324,0
132,1759851964.509836,0.064,0.0,1492,0,21324,0
165,1759851964.5101423,0.0563,0.0,1488,0,21328,0
198,1759851964.5104322,0.0568,0.0,1488,0,21324,0
231,1759851964.510726,0.064,0.0,1492,0,21324,0
264,1759851964.5110154,0.0707,0.0,1496,0,21328,0
297,1759851964.5113034,0.0784,0.0,1500,0,21324,0
330,1759851964.5115917,0.0563,0.0,1488,0,21328,0
363,1759851964.5119,0.0635,0.0,1492,0,21328,0
396,1759851964.512189,0.0779,0.0,1500,0,21328,0
429,1759851964.5124764,0.0568,0.0,1488,0,21324,0
462,1759851964.5127642,0.0563,0.0,1488,0,21328,0
495,1759851964.5130558,0.064,0.0,1492,0,21324,0
528,1759851964.5133436,0.0563,0.0,1488,0,21328,0
561,1759851964.5136318,0.0563,0.0,1488,0,21328,0
594,1759851964.5139482,0.064,0.0,1492,0,21324,0
627,1759851964.5142403,0.0563,0.0,1488,0,21328,0
660,1759851964.5145297,0.0568,0.0,1488,0,21324,0
693,1759851964.514819,0.0568,0.0,1488,0,21324,0
726,1759851964.5151265,0.0784,0.0,1500,0,21324,0
759,1759851964.5154226,0.0563,0.0,1488,0,21328,0
792,1759851964.515713,0.0635,0.0,1492,0,21328,0
825,1759851964.5160017,0.064,0.0,1492,0,21324,0
858,1759851964.5163033,0.0635,0.0,1492,0,21328,0
891,1759851964.5165925,0.0568,0.0,1488,0,21324,0
924,1759851964.5168812,0.0635,0.0,1492,0,21328,0
957,1759851964.5171816,0.0563,0.0,1488,0,21328,0
990,1759851964.5174744,0.0563,0.0,1488,0,21328,0
1024,1759851964.517774,0.0568,0.0,1488,0,21324,0
1057,1759851964.5180845,0.0568,0.0,1488,0,21324,0
